"","Q1.Eco.Info.Important","Q2.Belief.In.Eco.Label","Q3.Understand.Eco.Certificate","Q4.Individuals.Can.Improve.Environment","Q5.Corporation.Can.Improve.Environment","Q6.Need.Eco.Certificate.Fashion","Q7.Eco.Cert.Help.Buyers","Q8.Seek.For.Eco.Cert.Clothes","Q9.Buy.Eco.Product","Q10.Pay.More.For.Eco.Products","Q11.Pay.Premium.For.Eco.Clothing","Q12.Ready.To.Pay.More.For.Certified.Eco.Products","Q13.Reduce.Consumption","Q14.Protect.Environment","Q15.Purchase.Less.Harmful.Clothing","Q16.Avoid.Buying.Harmful.Products","Q17.Support.Environmental.Protection","Q18.Rather.Buy.Eco.Clothes","Q19.Price.Of.Eco.Products.More.On.Average","Q20.Prefer.Purchase.More.Expensive.Clothing","Q21.Eco.Label.Brand.Socially.Acceptable","Q22.Rather.Stick.With.Conventional.Brand.Than.Eco.Brand","Q23.Rarely.Swith.Brand.To.Try.Something.New","Q24.No.Different.To.Me.Eco.Clothing.Is.Not.Branded","Q25.Eco.Clothing.More.Fashionable","Q26.Eco.Clothing.Quality.Higher","Q27.Country.Can.Positively.Influence.Environment","Q28.Support.Eco.Protection.Socially.Responsible","Q29.Satisfied.Purchasing.Eco.Clothing","Q30a.Fair.Trade","Q30b.Fair.And.Care","Q30c.Global.Organic.Textile.Standard","Q30d.Fair.Wear.Foundation","Q30e.Clean.Clothes.Campaign","Q30f.Oeko.Tex","Q30g.I.Know.None.Of.Them","Q31a.Fit","Q31b.Comfort","Q31c.Fibre.Material","Q31d.Quality.Workmanship","Q31e.Garment.Life","Q31f.Colour","Q31g.Style","Q31h.Brand","Q31i.Price","Q31j.COO","Q31k.Durability","Q31l.Certified.Eco.Label","Q31m.Certified.Ethical.Label","Q38a.Less.Water.Use","Q38b.Air.Quality","Q38c.Less.Energy.Use","Q38d.Worker.Safety","Q38e.Fair.Wages","Q38f.No.Child.Labour","Q38g.No.Animal.Skin.Use","Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends","Q33.Little.Shopping.New.Fashion.Than.My.Friends","Q34.Last.Of.My.Circle.Purchase.New.Fashion","Q35.Faster.Knowing.More.About.New.Fashion.Than.Others","Q36.Interest.Buying.Locally.Available.New.Style","Q37.Consider.Buying.New.Styles.Without.Heard.About.It","Q39.Annual.Spending.On.Clothes","Q40.Employment.Status","Q41.Sex","Q42.Income","Q43.Age","Q44.Highest.Level.Of.Education","total_score","sus_val","aes_val","green_con","con_inno","soc_eth","aes_fun","functional","symbolic","financial"
"958",5,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,4,4,4,4,4,NA,1,NA,NA,NA,NA,NA,4,4,3,4,3,4,4,4,4,3,3,5,5,3,4,4,4,4,4,4,4,3,4,3,3,2,6,1,2,1,1,2,19,35,8,22,42,16,11,7,7,4
"959",5,3,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,3,2,3,3,4,4,3,5,3,3,3,3,NA,1,NA,NA,NA,1,NA,4,5,5,5,5,5,5,5,5,3,5,4,5,3,3,3,5,5,5,5,3,2,3,3,3,3,5,1,2,2,1,2,17,39,10,23,43,20,14,10,8,5
"960",4,3,3,4,4,4,3,4,4,3,3,3,4,4,4,4,4,4,3,4,3,3,3,3,3,4,4,4,4,NA,NA,1,NA,NA,NA,NA,5,5,4,4,3,4,4,3,4,3,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,2,1,2,1,1,2,18,36,8,18,44,17,13,9,6,4
"961",5,4,4,5,5,5,4,5,5,5,5,5,4,4,4,3,5,4,4,5,4,3,3,4,5,5,3,4,4,1,NA,1,NA,NA,NA,NA,5,5,4,4,3,3,5,3,3,2,2,4,4,4,5,5,5,3,5,5,1,4,4,4,5,3,4,1,2,6,1,2,21,39,8,23,52,18,13,7,5,3
"962",5,3,3,5,4,4,4,4,3,2,3,1,1,5,5,5,5,4,1,4,4,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,4,5,3,3,3,3,3,3,3,1,2,5,1,2,18,41,10,20,46,19,15,10,10,5
"963",5,3,3,5,3,5,4,3,3,3,4,3,4,5,4,4,4,3,3,2,3,3,4,3,4,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,5,5,5,4,5,5,5,3,4,4,5,4,5,4,5,5,5,5,2,3,3,3,3,4,2,1,2,1,1,2,18,43,9,19,49,20,14,8,8,5
"964",4,4,5,5,5,3,5,4,4,3,3,4,5,5,5,5,4,3,4,3,5,2,3,2,3,3,5,5,4,NA,NA,1,NA,NA,NA,NA,5,5,4,4,3,5,5,3,4,3,3,4,4,3,4,4,5,4,4,5,3,2,2,2,2,4,5,1,2,4,1,2,15,36,10,23,41,18,13,8,6,4
"965",3,2,4,5,2,3,3,4,4,1,3,3,5,4,2,5,4,5,4,3,4,4,2,2,4,3,4,3,3,NA,NA,NA,NA,NA,NA,1,3,2,3,2,4,4,3,4,4,2,3,3,4,3,4,3,4,4,3,4,3,3,1,4,3,3,2,1,1,7,1,1,17,33,7,16,39,15,8,5,6,4
"966",5,4,4,4,4,4,5,4,4,3,4,4,4,5,5,5,4,5,3,4,5,3,2,4,4,4,5,5,5,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,3,4,3,4,4,5,2,2,4,3,3,4,3,4,4,3,3,3,2,3,1,2,11,1,2,19,30,8,21,36,13,12,8,6,4
"967",4,4,4,5,4,4,5,5,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,2,2,2,4,5,4,2,1,1,5,1,1,19,36,8,21,45,16,15,8,6,4
"968",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,NA,NA,1,NA,1,NA,NA,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,5,5,3,2,3,3,3,3,4,1,2,2,1,2,17,37,8,20,43,18,12,7,7,4
"969",4,4,3,3,2,2,3,1,4,4,5,4,5,5,4,3,4,3,3,3,3,3,3,3,3,3,2,2,3,NA,NA,NA,NA,NA,NA,1,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,4,3,2,3,3,3,3,2,4,5,4,4,1,2,2,1,2,21,28,8,16,38,11,11,8,8,4
"970",5,5,4,4,5,4,4,4,4,3,3,3,3,4,4,5,4,3,4,4,4,2,4,2,3,3,5,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,5,5,3,4,3,3,3,5,2,3,3,4,4,4,5,3,4,4,3,3,4,4,1,2,2,1,2,21,34,10,23,43,17,12,7,6,4
"971",4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,1,1,1,1,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,1,2,1,1,2,21,36,8,20,45,16,12,8,8,4
"972",5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,1,1,2,11,1,5,18,45,10,23,52,20,15,10,10,5
"973",5,5,5,3,4,5,5,5,5,3,3,3,3,5,5,5,5,3,3,3,4,5,3,3,4,4,4,5,4,NA,NA,NA,NA,NA,NA,1,5,4,3,3,3,4,4,3,3,2,3,3,4,3,3,3,3,3,3,3,4,3,4,2,3,3,5,1,2,1,1,2,16,28,8,22,36,12,11,7,5,3
"974",4,4,4,4,4,5,5,5,5,4,5,4,4,5,5,5,5,5,5,4,5,3,3,3,4,3,4,4,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,3,4,3,4,4,4,5,4,4,4,4,5,5,5,5,3,2,4,3,4,3,4,1,2,4,1,2,19,41,7,20,48,20,15,9,7,4
"975",5,5,5,5,5,5,5,4,5,3,3,3,5,5,5,5,5,5,5,5,5,3,4,2,4,4,4,5,4,1,1,1,1,1,1,NA,5,5,5,5,4,4,4,3,4,3,4,5,5,3,3,4,4,4,4,5,4,3,3,3,3,3,2,1,2,5,1,2,19,36,8,25,42,17,15,9,6,4
"976",5,4,4,5,4,5,5,4,4,5,4,5,4,5,4,5,4,5,4,4,5,4,5,5,4,4,5,5,4,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,4,4,4,5,2,2,4,4,4,1,1,2,1,1,2,21,38,10,22,44,16,15,10,9,5
"977",5,3,5,5,5,4,4,4,4,3,3,3,4,5,4,4,4,3,3,3,3,3,3,3,3,3,5,5,4,NA,NA,NA,NA,NA,NA,1,5,4,3,4,4,4,4,3,4,2,4,3,4,3,3,3,5,4,5,5,2,1,3,3,3,2,1,1,2,1,1,2,14,36,8,23,40,19,12,8,5,4
"978",5,3,4,3,4,4,4,3,2,3,3,3,4,4,4,4,4,4,3,4,3,2,4,2,4,3,3,4,4,NA,NA,NA,NA,NA,NA,1,5,5,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,3,3,3,4,3,3,3,2,1,2,6,1,2,19,34,8,19,42,15,13,9,6,4
"979",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,1,1,2,1,2,18,45,10,25,50,20,15,10,8,5
"980",5,5,5,5,5,5,5,5,5,3,3,3,3,5,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,NA,NA,NA,NA,NA,NA,4,4,3,4,3,4,4,2,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,1,2,1,1,2,18,27,8,25,36,12,11,5,3,4
"981",5,3,5,4,5,4,4,4,4,3,3,3,5,4,4,4,4,4,5,3,4,2,3,2,4,4,5,5,5,1,1,1,1,NA,NA,NA,5,5,3,5,4,5,5,3,5,2,5,4,5,5,5,5,5,5,4,5,3,3,2,4,5,3,2,1,2,1,1,2,20,43,10,22,51,19,13,10,5,5
"982",4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,5,4,4,2,2,2,4,4,4,2,1,2,2,1,2,18,39,8,20,47,18,12,8,8,4
"983",5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,3,2,1,1,1,1,1,2,13,36,8,21,39,16,12,8,7,4
"984",5,3,4,4,4,4,4,3,4,3,3,3,4,4,4,5,4,4,3,3,3,3,4,3,3,3,4,4,3,NA,NA,NA,NA,1,NA,NA,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,1,2,1,1,2,21,36,8,20,45,16,12,8,6,4
"985",5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,3,5,5,4,4,5,5,5,5,5,5,7,1,2,2,1,2,30,39,10,25,54,18,15,10,9,5
"986",5,4,4,4,4,5,5,4,4,3,3,3,3,4,4,4,4,4,4,3,3,4,4,3,3,3,3,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,1,2,18,31,8,21,38,12,12,8,6,4
"987",5,5,3,4,3,4,3,3,4,3,3,3,4,4,4,4,4,3,4,3,4,2,2,2,4,3,5,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,3,4,4,2,4,2,3,4,4,3,3,3,4,4,4,4,3,4,3,3,2,3,3,1,2,1,1,2,18,32,8,20,40,16,12,7,4,4
"988",4,3,5,4,5,5,4,4,4,4,3,4,4,5,3,5,5,4,3,4,4,2,3,2,3,3,5,5,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,3,4,2,4,2,4,4,5,3,3,3,5,4,5,5,3,2,3,3,3,3,3,1,2,1,1,2,17,37,7,21,42,19,12,8,4,4
"989",5,4,4,5,5,4,4,4,4,3,3,3,4,3,4,4,3,4,3,3,4,2,4,2,4,4,5,4,3,NA,NA,1,NA,NA,NA,NA,5,5,3,4,3,4,4,3,5,2,4,3,5,3,5,4,4,3,3,5,3,3,3,2,2,3,4,1,2,1,1,2,16,35,8,23,40,15,12,9,5,5
"990",4,3,4,4,4,3,4,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,NA,NA,NA,NA,NA,NA,1,5,4,3,4,3,5,5,3,4,2,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,7,1,2,8,1,2,18,28,10,19,36,12,12,5,5,4
"991",5,4,4,4,5,5,4,3,3,3,3,3,4,5,3,3,5,3,4,3,4,3,3,3,3,4,5,5,3,NA,1,NA,NA,1,NA,NA,5,4,3,4,3,5,5,3,3,3,3,3,4,3,3,3,4,4,4,5,3,3,3,3,3,3,4,1,2,3,1,2,18,33,10,22,41,17,12,7,6,3
"992",4,3,3,4,3,4,4,3,4,3,3,3,3,4,5,4,4,4,5,2,3,2,2,1,2,2,3,5,4,1,NA,NA,NA,NA,1,NA,4,5,3,4,3,3,4,2,4,2,3,4,4,2,1,2,3,3,3,3,4,2,4,3,3,3,3,1,2,2,1,2,19,24,7,17,32,12,11,8,4,4
"993",5,4,4,5,4,5,3,4,5,3,3,3,4,5,4,4,5,5,3,3,4,2,3,1,2,3,5,5,3,NA,1,1,NA,NA,1,NA,4,5,5,4,5,2,3,3,3,3,3,4,5,5,4,4,5,3,4,2,3,3,3,3,4,2,2,1,2,2,1,2,18,37,5,22,42,14,13,8,6,3
"994",4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,3,4,4,5,4,4,4,3,4,3,4,5,5,NA,NA,NA,NA,NA,NA,1,4,5,4,5,3,4,4,4,5,5,3,4,5,5,5,5,5,5,5,5,3,2,2,4,5,5,3,1,2,1,1,1,21,43,8,20,53,20,13,8,9,5
"995",5,5,5,5,5,5,5,5,5,3,3,4,4,5,5,5,5,5,4,3,4,1,1,1,3,4,5,5,4,NA,NA,1,NA,NA,NA,NA,5,5,5,5,4,5,5,3,5,4,5,4,5,5,5,5,5,5,3,3,3,3,3,3,4,3,3,1,2,7,1,2,19,40,10,25,47,16,15,10,7,5
"996",5,5,4,4,4,4,5,4,4,4,2,2,3,4,4,4,5,4,3,3,3,3,4,2,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,5,5,4,5,3,4,5,3,5,3,4,4,5,3,4,3,4,5,4,4,3,3,3,3,3,3,3,1,1,4,1,2,18,35,9,22,42,17,14,9,6,5
"997",3,3,4,4,4,3,4,3,4,3,3,2,3,3,3,4,4,3,3,3,3,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,3,4,4,5,4,3,5,3,4,3,4,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,2,1,2,2,1,2,18,30,8,18,37,13,12,8,6,4
"998",4,3,4,5,5,5,4,5,5,4,3,3,4,4,5,4,5,4,4,3,4,2,4,2,4,4,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,4,5,4,5,3,4,4,4,3,4,4,4,4,4,4,3,2,3,3,2,3,2,3,2,2,1,2,16,36,9,21,40,16,15,9,7,5
"999",4,4,4,5,5,4,5,5,5,3,3,3,4,4,4,4,4,4,3,3,4,3,3,3,4,3,4,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,3,4,3,4,3,4,3,4,4,4,4,3,4,3,3,3,3,3,3,2,1,2,1,1,2,18,34,8,22,41,15,12,8,6,4
"1000",5,4,5,5,5,5,5,4,4,3,2,2,3,4,5,4,3,4,4,2,4,3,4,2,3,4,5,3,3,NA,NA,1,NA,NA,NA,NA,3,5,4,5,3,5,5,3,4,4,5,4,5,5,5,5,5,5,5,5,2,2,2,2,2,2,3,1,1,1,1,2,12,43,10,24,45,20,12,10,7,4
"1001",4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,3,3,3,3,4,3,4,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,3,3,3,3,3,2,4,3,3,3,3,3,3,3,4,4,4,3,3,3,4,3,2,1,2,4,1,2,20,29,6,20,39,14,12,8,5,3
"1002",5,3,4,4,3,4,5,4,4,4,3,3,3,3,3,4,4,4,4,3,4,3,3,3,4,3,4,4,4,NA,NA,NA,NA,NA,NA,1,5,4,4,4,3,5,5,3,5,2,4,3,4,2,2,3,2,4,2,4,1,2,2,2,2,2,5,1,2,1,1,1,11,26,10,19,29,12,13,8,5,5
"1003",5,4,5,3,4,4,5,5,5,3,3,3,4,3,4,4,5,5,3,2,4,1,2,2,3,4,4,5,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,4,4,4,3,5,3,4,5,4,2,2,2,4,4,2,3,5,5,5,1,2,3,3,1,1,1,1,2,21,27,8,21,35,13,15,9,6,5
"1004",5,3,4,3,4,5,4,4,5,2,1,1,5,5,5,3,5,5,1,2,4,2,2,2,1,2,4,4,4,NA,NA,NA,NA,NA,NA,1,5,4,5,4,3,4,5,2,3,2,4,4,5,2,2,4,3,3,5,5,4,4,4,3,4,2,2,1,1,6,1,2,21,32,9,19,41,16,14,8,4,3
"1005",4,3,3,2,4,3,4,3,4,4,3,2,4,2,3,2,4,4,2,2,4,3,2,2,3,4,4,5,4,1,NA,NA,NA,NA,NA,NA,5,5,4,5,3,3,3,2,4,2,4,3,5,2,2,4,5,5,5,5,2,1,3,4,2,2,1,1,2,1,1,2,15,36,6,16,40,20,14,9,4,4
"1006",4,3,5,5,4,4,5,5,5,4,3,3,4,5,5,5,3,4,4,4,3,2,3,3,3,3,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,5,4,4,4,4,4,4,4,4,5,5,3,4,4,4,4,4,4,3,4,4,3,3,3,4,1,1,11,1,2,20,36,8,21,44,16,13,8,8,4
"1007",5,3,4,4,4,4,5,3,3,3,4,3,3,5,4,3,4,3,5,3,3,2,2,2,3,2,2,4,3,NA,NA,1,NA,1,1,NA,5,4,4,3,4,3,3,3,3,4,3,4,2,2,2,3,4,4,4,5,2,2,4,3,4,4,2,1,2,2,1,2,19,30,6,20,41,17,12,7,7,3
"1008",4,3,3,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,2,3,3,4,4,3,NA,NA,1,NA,NA,NA,NA,3,4,3,3,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,3,2,2,2,1,2,1,1,2,14,29,6,18,32,12,9,8,7,4
"1009",5,4,4,3,4,4,4,3,4,3,2,2,3,4,4,4,4,3,3,3,3,3,4,3,3,3,3,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,2,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,3,3,3,2,1,1,1,1,2,18,34,8,20,41,16,12,8,6,4
"1010",4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,2,1,1,2,18,27,6,16,36,12,9,6,6,3
"1011",4,3,3,2,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,3,4,5,5,5,4,4,2,5,3,5,4,3,3,3,3,3,3,3,3,3,2,3,3,3,4,4,1,2,1,1,2,18,29,8,16,36,12,13,9,5,5
"1012",4,4,4,5,3,3,5,3,3,4,4,4,4,5,4,4,4,4,3,4,3,3,4,3,4,3,3,4,3,NA,1,NA,NA,1,NA,NA,3,2,4,4,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,2,2,2,3,4,3,2,3,2,2,1,2,16,34,6,20,41,16,11,5,6,3
"1013",4,4,4,4,5,5,4,4,5,3,3,3,5,5,4,4,5,5,5,4,4,3,4,3,4,4,5,4,4,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,4,5,3,4,4,5,4,4,4,4,4,4,4,5,5,3,3,3,3,3,3,3,1,2,2,1,2,18,39,9,21,45,18,15,10,7,4
"1014",5,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,4,3,3,3,4,4,4,5,3,4,4,5,3,NA,NA,NA,NA,NA,NA,1,5,4,4,4,3,4,4,3,5,2,4,3,4,4,3,3,4,4,5,5,3,2,2,3,3,3,1,1,2,11,1,2,16,35,8,21,41,18,13,8,5,5
"1015",5,4,4,4,3,4,5,3,3,4,3,3,4,4,4,4,3,4,3,3,4,3,3,4,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1,4,4,3,4,4,4,4,2,5,2,4,3,3,4,4,4,4,4,5,3,1,3,3,2,3,3,3,1,2,2,1,2,15,35,8,20,42,16,11,8,4,5
"1016",4,3,3,4,4,4,4,3,4,4,3,3,4,5,4,4,4,3,4,4,3,3,4,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1,5,5,4,3,4,5,5,3,4,3,4,4,4,3,4,4,3,4,5,5,3,2,3,3,2,2,2,1,2,1,1,2,15,36,10,18,40,17,12,9,6,4
"1017",5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,5,5,4,4,5,4,3,5,5,4,1,NA,1,NA,1,NA,NA,5,5,5,5,3,5,5,5,5,5,4,5,5,5,5,5,3,3,3,5,3,4,4,4,4,4,7,1,2,9,1,2,23,37,10,25,49,14,15,9,10,5
"1018",5,5,5,3,4,5,5,3,4,4,3,3,3,4,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,1,1,1,1,1,1,NA,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,5,1,2,6,1,2,21,43,10,22,52,20,15,10,10,5
"1019",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,5,5,5,5,3,3,3,3,3,3,2,1,2,1,1,2,18,35,8,15,42,20,12,8,8,4
"1020",4,4,4,3,4,4,4,4,5,4,4,4,5,5,5,5,5,5,3,5,5,1,3,2,3,3,5,5,5,1,1,1,1,1,1,NA,5,5,4,5,4,3,3,3,3,2,3,4,4,4,4,5,5,4,5,5,3,1,2,3,3,3,2,1,2,2,1,1,15,40,6,19,44,19,14,8,5,3
"1021",4,4,4,5,4,4,4,4,4,4,2,3,3,4,4,4,4,4,3,4,4,2,4,2,4,3,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,3,4,3,4,5,5,5,5,5,5,5,4,4,4,3,4,4,6,1,2,1,1,2,23,43,8,21,54,20,12,8,7,4
"1022",4,3,4,3,3,4,5,4,4,3,4,3,4,5,4,4,4,4,3,4,3,2,3,4,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,4,4,4,3,5,3,4,4,4,3,4,4,5,4,4,4,2,2,3,4,4,3,3,1,2,2,1,2,18,36,8,17,44,17,15,9,6,5
"1023",5,4,4,4,3,5,4,4,4,5,4,4,3,5,4,4,4,5,4,4,4,2,3,3,3,4,4,4,5,NA,NA,1,NA,NA,NA,NA,5,5,4,5,5,5,5,3,3,3,4,4,4,3,3,3,4,4,4,5,4,3,4,3,3,2,3,1,2,2,1,2,19,35,10,20,41,17,14,9,6,3
"1024",5,4,4,5,5,5,5,5,5,3,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,NA,1,NA,4,4,4,4,3,3,4,3,3,3,3,4,4,3,3,3,5,4,5,5,2,2,2,3,3,4,2,1,2,3,1,2,16,35,7,23,42,19,12,7,6,3
"1025",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,3,1,2,1,1,2,18,36,8,20,44,16,12,8,8,4
"1026",5,4,4,5,5,5,5,5,5,3,3,3,3,3,3,3,4,4,5,2,2,2,2,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,1,1,1,5,5,5,1,1,2,1,1,2,18,41,10,23,48,19,15,10,10,5
"1027",5,5,4,3,4,4,5,4,3,3,3,2,3,5,5,4,4,4,3,4,4,1,3,1,1,3,5,5,4,1,NA,1,NA,NA,NA,NA,4,5,3,4,4,3,4,2,3,4,5,4,4,3,4,4,5,5,3,2,3,2,2,3,2,2,4,1,1,1,1,2,14,34,7,21,37,15,11,10,6,3
"1028",4,3,3,3,3,3,4,3,4,3,3,2,4,4,4,3,4,4,3,2,3,4,4,3,3,3,4,3,3,NA,NA,NA,NA,NA,NA,1,4,5,4,4,3,3,4,3,4,4,3,4,4,3,4,4,5,4,5,3,3,3,3,3,3,3,3,1,2,2,1,2,18,35,7,16,43,17,12,8,7,4
"1029",4,4,4,4,4,4,4,4,4,3,3,2,3,3,4,3,4,4,4,3,3,3,4,4,3,4,4,4,4,1,NA,NA,NA,NA,NA,NA,4,4,4,5,3,4,5,4,4,3,3,3,3,4,4,4,5,5,5,5,4,3,3,3,3,3,3,1,2,1,1,2,19,38,9,20,47,20,13,7,7,4
"1030",4,4,3,4,4,4,4,4,4,3,3,3,3,4,4,3,3,3,4,3,3,2,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,2,5,2,2,3,4,3,3,3,4,4,4,4,3,3,3,3,3,3,2,1,2,1,1,2,18,33,8,19,40,16,12,6,4,5
"1031",5,3,3,4,4,3,4,4,4,3,3,3,3,4,4,3,3,3,3,3,4,2,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,5,5,4,5,3,3,5,2,5,2,3,3,3,3,3,3,4,4,5,5,1,3,3,1,2,3,1,1,2,2,1,2,13,33,8,19,39,18,14,8,4,5
"1032",4,3,4,4,4,4,5,5,3,3,3,3,3,4,4,5,5,3,3,4,4,1,2,2,3,2,5,4,3,1,1,1,NA,1,NA,NA,5,5,5,5,4,3,4,3,4,3,5,3,4,3,4,4,5,4,3,5,4,4,4,3,3,3,2,1,2,1,1,2,21,36,7,19,45,17,15,10,6,4
"1033",5,4,4,5,5,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,3,4,2,3,3,4,4,3,NA,NA,1,NA,1,NA,NA,4,4,4,5,4,3,3,3,3,3,3,3,4,3,3,3,4,4,4,3,3,3,3,3,3,3,4,1,2,9,1,2,18,32,6,23,39,15,13,7,6,3
"1034",5,4,4,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,5,4,5,5,NA,NA,NA,NA,NA,1,NA,5,5,4,5,5,4,4,4,5,3,5,5,5,5,5,5,5,5,4,4,2,3,3,4,4,4,3,1,1,5,1,1,20,43,8,23,51,18,14,10,7,5
